Matrix order, Jacobi Sequential, Jacobi Paralell, Seidel Sequential, Seidel Parallel, Seidel Unstable
1617, 121.948460, 57.352760, 103.124400, 85.209710, 48.398770
1618, 122.639360, 57.807460, 103.264320, 72.662360, 51.471080
1619, 122.931530, 57.952550, 103.956480, 72.354950, 50.047190
1620, 123.118180, 58.000190, 103.826590, 73.373940, 49.117150
1621, 123.067710, 58.336470, 123.195980, 71.778010, 57.681810
1622, 123.205350, 58.446060, 104.200550, 72.362460, 48.939910
1623, 123.947730, 58.158320, 104.204900, 72.384290, 49.153290
1624, 123.292570, 57.739470, 104.281970, 71.319360, 49.127750
1625, 123.407410, 58.270110, 123.300620, 72.748340, 56.523600
1626, 123.526030, 57.774490, 104.287880, 73.166290, 48.986810
1627, 124.157010, 58.742790, 104.851420, 73.132860, 58.653270
1628, 124.121270, 58.127260, 105.000110, 71.932410, 55.710100
1629, 124.260320, 58.139890, 105.084740, 71.375010, 49.380000
1630, 124.749280, 59.201650, 105.396390, 72.939370, 59.997030
1631, 124.556170, 60.909330, 124.798840, 86.870680, 59.019690
1632, 124.143590, 58.196810, 124.260990, 72.635450, 49.759650
1633, 143.772640, 66.161920, 124.557560, 70.782050, 56.796460
1634, 124.055670, 58.062720, 104.972650, 71.755620, 51.797650
1635, 125.039410, 59.074390, 105.641680, 73.241330, 51.151380
1636, 145.041680, 66.088720, 105.533440, 85.480530, 56.017060
1637, 125.113070, 58.386350, 105.603220, 72.352700, 56.925830
1638, 125.293530, 59.072750, 105.744980, 72.760070, 50.436570
1639, 125.467840, 59.572970, 106.216710, 73.043680, 59.671440
1640, 125.600600, 59.352280, 106.086290, 72.589240, 59.967870
1641, 125.710900, 59.096270, 106.158810, 87.172620, 49.872300
1642, 125.855310, 59.444730, 106.279830, 73.421300, 58.376910
1643, 126.082510, 59.494940, 106.535960, 72.992630, 57.071250
1644, 126.006010, 59.768300, 106.364830, 73.099100, 59.123770
1645, 145.690670, 70.212960, 106.384510, 74.678920, 52.437190
1646, 145.756690, 69.356480, 106.647530, 73.950250, 59.530360
1647, 126.621060, 59.389500, 106.914780, 73.591620, 50.339770
1648, 145.906850, 69.793360, 106.476330, 72.980190, 60.656750
1649, 126.445970, 59.448810, 106.760170, 72.956170, 57.996140
1650, 127.160470, 59.901530, 107.396700, 73.569550, 50.780800
1651, 147.215810, 69.285140, 127.548510, 73.560610, 59.197050
1652, 127.339110, 59.490190, 107.598580, 73.912010, 50.808360
1653, 127.633130, 60.016570, 107.655010, 74.158080, 60.856770
1654, 127.327600, 60.197350, 107.560800, 74.488460, 52.082310
1655, 127.475470, 61.304120, 127.898770, 75.423380, 61.651480
1656, 127.380420, 59.956210, 107.664760, 73.353970, 52.573940
1657, 127.978070, 60.625820, 107.996780, 74.882570, 50.946370
1658, 128.272110, 60.456740, 108.412390, 74.024830, 51.797590
1659, 128.604270, 60.498510, 108.408390, 74.115980, 51.541670
1660, 128.683970, 60.752930, 108.449810, 74.286580, 51.435840
1661, 128.014560, 60.805760, 108.225220, 74.396340, 51.348780
1662, 130.662240, 63.246990, 110.754590, 77.854230, 50.508040
1663, 130.921130, 62.078660, 110.718780, 75.877010, 53.146110
1664, 149.086210, 68.540490, 108.493840, 72.298990, 58.895390
1665, 149.490470, 68.661330, 108.895330, 72.427630, 58.740560
1666, 129.162730, 60.465640, 108.736430, 88.849240, 50.726350
1667, 128.675420, 61.305640, 108.957000, 89.150070, 61.893660
1668, 129.052260, 60.815670, 108.949890, 74.837480, 58.979640
1669, 129.635910, 61.261870, 109.517300, 75.326180, 51.995320
1670, 150.943270, 70.862440, 130.595400, 75.300100, 62.164500
1671, 130.258000, 62.019060, 109.699640, 75.736490, 54.974060
1672, 129.597870, 61.815560, 109.226760, 89.957890, 54.328760
1673, 129.854870, 61.360060, 109.650210, 74.944240, 54.025670
1674, 130.743170, 60.477290, 130.689350, 90.979000, 51.219040
1675, 130.120010, 61.317570, 109.908800, 75.142660, 52.060810
1676, 130.205720, 63.146470, 109.924920, 90.676810, 59.699740
1677, 130.448500, 62.438210, 130.525110, 76.567440, 52.958940
1678, 131.427160, 60.918990, 131.343940, 90.178400, 61.195290
1679, 131.300280, 61.723650, 110.822630, 90.575600, 52.172160
1680, 130.896490, 62.559200, 130.727170, 73.555900, 57.017510
1681, 131.456790, 61.719030, 110.855370, 75.318200, 52.324820
1682, 131.447940, 62.086750, 110.911090, 91.225700, 52.910380
1683, 152.621680, 71.789240, 132.348740, 75.321990, 61.958140
1684, 131.739210, 62.523090, 111.460040, 76.606400, 61.553850
1685, 173.622260, 82.448120, 152.804660, 75.164120, 77.474550
1686, 132.470780, 63.114100, 111.927740, 77.014150, 53.664830
1687, 131.840020, 63.630820, 111.259290, 90.945130, 56.638060
1688, 132.187330, 61.912910, 111.809790, 76.567110, 52.383540
1689, 153.550460, 73.033790, 133.008320, 77.367360, 60.225680
1690, 132.950920, 63.479880, 112.318240, 77.213830, 54.271860
1691, 132.808450, 62.470750, 112.173820, 76.662670, 53.020880
1692, 132.827970, 63.755050, 111.991520, 90.596000, 53.260600
1693, 132.956720, 62.383410, 112.308200, 76.151000, 53.075300
1694, 155.135670, 72.676960, 113.432660, 76.753120, 63.064150
1695, 133.959580, 63.595900, 113.045510, 77.350110, 54.583390
1696, 154.627310, 73.465370, 133.838880, 92.250820, 61.632390
1697, 134.270060, 61.748900, 134.164850, 77.041720, 52.133910
1698, 134.070050, 61.768480, 134.267790, 76.267370, 52.237240
1699, 134.136280, 62.966480, 134.389850, 77.063960, 61.431090
1700, 155.579700, 73.961610, 134.603660, 93.563710, 63.510060
1701, 134.138050, 65.752730, 113.460860, 78.900370, 60.274400
1702, 133.721010, 64.343190, 113.338820, 92.600970, 50.936900
1703, 156.255690, 73.766470, 135.211720, 78.090840, 56.920110
1704, 134.835370, 63.584000, 134.871780, 78.112960, 53.105380
1705, 134.555350, 64.096330, 113.594130, 77.934370, 54.507680
1706, 134.749770, 62.557620, 135.040400, 77.736740, 53.082140
1707, 135.282110, 63.951350, 114.050830, 78.091710, 54.373540
1708, 135.104430, 65.061870, 114.059830, 79.088050, 56.423960
1709, 135.079380, 64.444440, 114.108710, 77.134390, 61.536380
1710, 136.431220, 64.476450, 114.964920, 77.017500, 62.527040
1711, 136.117690, 63.746510, 136.467710, 79.061120, 64.102550
1712, 135.826200, 65.745010, 114.478940, 79.240620, 57.377120
1713, 136.359320, 62.273150, 114.420820, 75.991420, 61.751990
1714, 135.622950, 64.525550, 114.584780, 78.575090, 54.962390
1715, 158.166860, 74.790480, 136.898360, 78.601780, 65.002150
1716, 137.016590, 64.288200, 115.561420, 95.184920, 63.849480
1717, 136.134750, 65.511500, 114.927090, 78.003540, 57.988420
1718, 137.613320, 63.494110, 115.991870, 93.561650, 53.338920
1719, 137.408860, 63.642840, 115.685170, 94.390140, 53.483690
1720, 136.515360, 65.338090, 115.640700, 79.041490, 55.974640
1721, 136.883350, 65.493900, 115.556270, 79.123760, 55.963460
1722, 136.598780, 65.441250, 115.553420, 79.253550, 55.450770
1723, 137.045660, 65.725100, 115.859700, 78.587550, 56.248390
1724, 136.943180, 65.495220, 115.994520, 78.715300, 56.041580
1725, 137.125010, 65.744850, 115.927420, 78.805640, 55.016690
1726, 139.397940, 64.403580, 117.653140, 79.006870, 53.881380
1727, 139.467150, 65.642000, 139.766850, 80.194010, 55.038950
1728, 138.523730, 65.453010, 116.395520, 76.976810, 52.392960
1729, 138.747710, 64.604810, 138.830690, 79.792430, 56.471950
1730, 138.914910, 65.201290, 116.959620, 96.126160, 54.839820
1731, 160.538120, 76.779220, 138.886650, 80.045590, 66.861330
1732, 161.353630, 77.422110, 139.617030, 81.212690, 63.366390
1733, 139.806570, 63.885230, 117.457470, 77.989020, 53.044710
1734, 139.575650, 63.487690, 117.346260, 79.417420, 55.178580
1735, 139.174750, 65.018650, 117.062790, 77.251300, 53.081500
1736, 139.529980, 64.222440, 117.606450, 78.546800, 53.219850
1737, 139.981710, 64.198650, 117.701480, 78.985660, 53.508210
1738, 140.218240, 64.118480, 118.117460, 79.441350, 53.438160
1739, 140.271010, 64.354820, 118.048300, 79.121940, 53.820230
1740, 161.458430, 77.635820, 140.193890, 97.360800, 67.806660
1741, 140.610230, 64.573810, 118.295400, 79.565560, 54.340400
1742, 141.041580, 65.164390, 118.757660, 80.485990, 65.281490
1743, 141.090630, 64.594730, 118.924050, 80.340740, 53.827210
1744, 141.088280, 66.369480, 141.095060, 80.700150, 62.049030
1745, 141.329550, 66.477640, 119.255510, 97.252520, 56.123160
1746, 141.449060, 65.743220, 119.143850, 81.222820, 55.254170
1747, 140.805600, 66.072890, 118.879650, 80.624040, 63.837590
1748, 141.015370, 66.517030, 119.247080, 98.312400, 55.878540
1749, 141.756010, 67.103000, 119.726780, 98.508210, 56.000750
1750, 141.886680, 66.680250, 119.747160, 81.320100, 64.065030
1751, 142.176850, 66.253940, 119.928150, 98.438860, 57.705030
1752, 142.250000, 66.822680, 142.379090, 82.034490, 67.573140
1753, 142.385630, 67.115940, 119.818460, 82.439760, 56.084470
1754, 142.409630, 66.298840, 119.800560, 81.037710, 55.690480
1755, 142.466930, 66.637170, 120.176330, 81.525370, 55.781280
1756, 142.497850, 67.541610, 142.858390, 82.913410, 57.472900
1757, 142.846360, 67.002590, 120.338430, 82.238490, 56.329660
1758, 143.791640, 67.775640, 121.255470, 99.528030, 56.836900
1759, 143.965390, 67.219440, 121.395940, 82.539600, 56.861470
1760, 143.268550, 67.704940, 121.009460, 81.925610, 56.285990
1761, 143.424140, 68.204060, 143.681210, 84.454230, 57.927080
1762, 144.170370, 67.380290, 121.354670, 83.235800, 57.273340
1763, 144.600840, 68.927820, 144.819420, 86.073750, 70.843340
1764, 144.559260, 69.232820, 121.804610, 101.360620, 57.611360
1765, 144.269790, 67.989850, 121.765430, 83.215660, 68.174950
1766, 144.669910, 67.663520, 121.963600, 82.990920, 56.959150
1767, 144.725880, 69.190220, 145.038240, 101.072780, 58.711330
1768, 145.215600, 68.587330, 122.231240, 101.658320, 68.357880
1769, 144.997330, 68.487760, 122.171100, 84.202850, 57.176690
1770, 144.951630, 68.804270, 145.286000, 100.002790, 58.927790
1771, 145.692310, 68.481020, 122.528860, 84.263620, 57.696650
1772, 144.943680, 69.039670, 122.096360, 101.340690, 62.617020
1773, 145.610080, 68.764340, 122.659060, 84.416260, 57.581020
1774, 145.977150, 68.755280, 123.267760, 84.287070, 57.804870
1775, 145.856150, 68.360870, 122.961960, 84.109840, 58.529200
1776, 145.935670, 68.718820, 123.008280, 84.132020, 57.497600
1777, 146.441220, 69.233120, 146.551760, 83.951420, 60.162080
1778, 169.768340, 81.301820, 147.052980, 84.346800, 63.064690
1779, 146.650000, 69.481450, 123.637220, 101.556260, 58.767920
1780, 146.433410, 69.289100, 123.760590, 101.142950, 58.612990
1781, 146.599960, 69.628910, 123.291390, 85.054470, 58.733990
1782, 170.063440, 81.516730, 123.694290, 85.491740, 64.353730
1783, 147.484660, 69.910920, 124.298810, 84.823010, 61.476420
1784, 147.416990, 69.578900, 124.273320, 102.427470, 58.907770
1785, 147.752200, 69.955370, 147.886150, 84.970030, 65.920080
1786, 147.892920, 70.331340, 124.572420, 86.034010, 58.884940
1787, 148.252900, 70.134770, 124.638330, 85.128130, 58.531090
1788, 148.126450, 70.306320, 124.694840, 85.984810, 58.977270
1789, 175.120270, 77.885640, 147.100200, 92.078380, 65.150140
1790, 154.228060, 72.954970, 154.918180, 109.181000, 72.682200
1791, 210.832490, 93.256170, 182.134680, 97.462170, 81.734720
1792, 148.705210, 70.428480, 125.467790, 103.849210, 60.351140
1793, 148.656610, 71.243360, 148.907600, 85.897730, 70.492550
1794, 148.897210, 70.850500, 125.366690, 85.522330, 70.772910
1795, 149.123280, 71.460250, 125.306290, 87.282570, 59.655360
1796, 149.075670, 71.340240, 149.427610, 85.768100, 71.507450
1797, 173.232070, 82.484090, 149.666890, 103.782040, 71.322360
1798, 149.639570, 70.869030, 126.137750, 86.259670, 59.564140
1799, 149.976920, 71.695490, 126.436040, 87.273230, 60.212900
1800, 149.838700, 71.088700, 126.150350, 85.854320, 59.475090
1801, 149.895200, 71.452730, 149.952210, 87.495760, 61.734850
1802, 149.716090, 71.659350, 126.241920, 104.585760, 60.471410
1803, 174.454390, 83.781860, 150.494860, 86.221180, 72.248180
1804, 150.490780, 70.732770, 126.984040, 87.111670, 60.515630
1805, 150.531590, 70.745890, 127.134070, 87.258730, 60.074720
1806, 151.259920, 71.505070, 127.161560, 88.646200, 60.683890
1807, 151.599560, 71.759830, 127.464380, 105.080220, 60.474990
1808, 151.218600, 71.282610, 127.737820, 87.116170, 60.703150
1809, 151.386100, 71.152200, 127.686260, 86.758820, 60.527070
1810, 151.230080, 72.891800, 151.767860, 88.674530, 71.046090
1811, 151.833640, 71.392300, 128.278160, 87.153810, 60.664070
1812, 151.982500, 72.474770, 128.181000, 105.482070, 61.306460
1813, 151.998300, 69.081410, 152.572600, 105.682130, 68.566600
1814, 152.758950, 72.109260, 152.767040, 88.306670, 62.211970
1815, 152.579000, 72.563250, 128.708700, 88.545300, 63.762540
1816, 152.583100, 72.011720, 128.654120, 87.212250, 61.128040
1817, 152.753260, 72.785100, 128.784300, 88.892590, 64.107800
1818, 177.325880, 85.034360, 153.152400, 87.881020, 82.774200
1819, 152.577830, 72.530650, 128.889840, 87.506530, 61.518040
1820, 153.025550, 72.542750, 128.804350, 88.332540, 63.934100
1821, 152.862780, 73.369620, 128.781890, 107.095970, 63.534040
1822, 154.070750, 73.998100, 129.963130, 106.953300, 62.520710
1823, 154.021620, 73.299510, 129.731980, 107.098550, 65.432750
1824, 153.924330, 73.342640, 129.885140, 88.658330, 61.754190
1825, 153.813120, 73.168420, 129.616330, 87.995580, 62.566010
1826, 154.166530, 73.424640, 129.876100, 89.222270, 62.091840
1827, 154.005640, 73.756730, 129.716830, 88.907960, 63.274000
1828, 154.221260, 73.815480, 129.755100, 89.879160, 62.603870
1829, 154.468210, 73.767050, 130.234520, 89.861350, 62.590010
1830, 154.815420, 73.535340, 130.720740, 89.691720, 65.778780
1831, 155.118780, 73.669090, 130.562750, 89.846960, 62.742050
1832, 154.516210, 73.763170, 130.354190, 89.923860, 65.450670
1833, 155.081550, 74.488070, 130.653640, 108.238040, 63.218140
1834, 155.162290, 73.589230, 130.772820, 89.580460, 65.279320
1835, 155.148340, 74.319630, 130.773700, 89.956520, 63.285730
1836, 155.501830, 74.414250, 131.161270, 89.993030, 63.765240
1837, 180.945140, 87.338640, 131.546480, 108.439300, 75.564380
1838, 155.598040, 74.557710, 130.973080, 90.392390, 75.782050
1839, 155.872670, 71.374760, 156.352200, 90.072960, 76.448180
1840, 180.819460, 87.347280, 156.144490, 91.124160, 76.344970
1841, 156.631770, 74.146850, 132.089100, 90.449170, 64.274880
1842, 156.723560, 73.720980, 156.549580, 108.556780, 63.187150
1843, 156.191550, 75.107840, 156.265720, 109.800990, 67.588570
1844, 156.827860, 74.832720, 132.459320, 91.319840, 65.592240
1845, 157.013360, 75.095920, 132.316940, 90.554050, 63.521550
1846, 157.163900, 74.953180, 132.544010, 90.970790, 63.175500
1847, 157.651150, 75.181310, 132.971380, 90.989540, 63.758310
1848, 157.341010, 74.882510, 158.019380, 110.114640, 76.047120
1849, 157.085100, 75.536760, 133.649450, 110.116470, 66.292610
1850, 157.753730, 74.057270, 133.495520, 110.691740, 68.333650
1851, 157.854290, 74.419530, 157.336080, 90.888760, 67.063340
1852, 157.718960, 75.622890, 132.531600, 91.294940, 65.864160
1853, 158.233950, 75.864220, 133.382660, 91.527070, 64.993930
1854, 161.125570, 75.253170, 135.894680, 93.371560, 64.953070
1855, 159.541840, 75.784360, 135.670120, 92.670750, 67.539340
1856, 158.287580, 74.188150, 133.972720, 109.835240, 66.135820
1857, 158.898370, 75.996470, 134.235320, 91.479370, 69.336570
1858, 158.616350, 75.770940, 133.718660, 91.725550, 64.992500
1859, 159.130130, 75.886760, 134.191060, 92.089710, 65.232490
1860, 159.445010, 76.166890, 134.298470, 91.928680, 65.091580
1861, 159.801650, 76.058680, 134.670610, 111.017600, 76.586680
1862, 159.867170, 76.026760, 134.880680, 91.502850, 66.037370
1863, 159.760100, 75.878270, 134.754350, 91.507040, 64.777640
1864, 159.659600, 76.698240, 134.843190, 92.377130, 75.750280
1865, 159.266580, 76.400110, 134.353560, 92.365290, 65.098480
1866, 159.854220, 76.675750, 134.193310, 93.278830, 65.335750
1867, 160.920170, 76.680300, 160.714770, 92.156610, 64.782250
1868, 160.910750, 76.878150, 135.502590, 91.623610, 66.993920
1869, 160.540430, 77.283030, 134.995280, 92.809370, 65.903680
1870, 161.458100, 77.111320, 136.060590, 93.465760, 70.771000
1871, 161.488460, 77.408370, 135.881390, 93.258090, 68.515140
1872, 161.437690, 76.815000, 161.737560, 92.782770, 64.720490
1873, 161.816270, 77.114840, 136.245640, 93.508140, 72.960980
1874, 161.633270, 77.249310, 136.404800, 93.233270, 65.906420
1875, 161.402470, 77.773350, 136.224730, 93.840870, 66.610290
1876, 162.164610, 77.339150, 136.906860, 112.468020, 65.625620
1877, 161.701430, 78.308780, 136.782720, 94.949590, 67.528040
1878, 161.888650, 77.702630, 136.748020, 93.274350, 66.588650
1879, 162.162680, 79.128560, 137.682420, 95.478000, 68.676540
1880, 162.053960, 80.305420, 136.362570, 94.099520, 68.530200
1881, 162.424690, 78.136480, 136.500900, 113.797490, 70.067980
1882, 161.781510, 78.852060, 137.264480, 95.698280, 68.188190
1883, 189.086180, 90.953160, 163.425750, 94.460730, 75.235800
1884, 162.943790, 78.261300, 138.407630, 94.074790, 68.299880
1885, 162.548260, 78.169980, 138.388990, 94.141230, 68.834060
1886, 164.058320, 78.846050, 138.222470, 114.019620, 66.594290
1887, 164.757860, 79.986650, 138.688010, 93.168550, 62.786150
1888, 163.128890, 77.927920, 138.084020, 94.373660, 69.333660
1889, 164.450430, 74.188170, 139.097420, 94.910710, 70.302740
1890, 163.802250, 74.648860, 138.829070, 96.386160, 70.054830
1891, 164.616910, 79.106310, 138.358640, 95.262160, 79.687930
1892, 164.194960, 78.363330, 164.393480, 115.034530, 79.292430
1893, 164.804570, 78.405540, 138.786630, 94.833520, 78.488700
1894, 165.291440, 80.475970, 138.338740, 95.182510, 65.455310
1895, 165.477970, 78.947230, 139.217680, 114.207660, 67.135440
1896, 165.048910, 79.333440, 139.202510, 115.014770, 67.585790
1897, 165.573790, 79.800480, 165.548870, 95.688380, 80.304940
1898, 166.465250, 80.064920, 139.477290, 93.561730, 64.080740
1899, 165.925170, 79.926830, 139.623320, 115.491580, 80.312430
1900, 192.195180, 93.770470, 165.649160, 95.854090, 71.063230
1901, 165.927290, 79.119800, 165.984010, 114.602690, 78.840550
1902, 166.437670, 79.797770, 166.296130, 94.807470, 80.307410
1903, 166.430850, 80.460380, 166.438060, 97.410040, 67.733470
1904, 166.405410, 81.199600, 139.325040, 94.004570, 65.339110
1905, 166.408450, 80.359420, 139.426480, 94.613130, 65.230190
1906, 167.278820, 80.341390, 166.842250, 115.318200, 81.129130
1907, 193.436830, 94.245590, 167.076190, 96.301900, 82.463310
1908, 193.787850, 94.177850, 167.652200, 114.490780, 78.560090
1909, 167.372850, 80.414880, 141.140320, 96.980360, 67.211080
1910, 167.594290, 80.589160, 140.553480, 96.030960, 66.861200
1911, 167.353490, 80.881880, 140.918300, 95.748700, 67.252770
1912, 167.744900, 80.543290, 140.772750, 96.543640, 67.650850
1913, 168.231580, 80.462490, 141.810880, 96.933250, 67.537800
1914, 168.212280, 80.246780, 142.049870, 96.308120, 67.692060
1915, 168.879020, 80.411430, 141.780620, 97.227070, 68.828490
1916, 168.890770, 80.788120, 142.306590, 97.479290, 68.104740
1917, 169.416280, 81.118930, 142.159950, 97.196870, 68.305330
1918, 172.550260, 82.249140, 145.100760, 100.158250, 70.716080
1919, 171.914640, 82.261120, 144.973160, 119.931390, 72.117660
1920, 168.844560, 81.525710, 142.409400, 118.184570, 69.147320
1921, 168.941920, 80.581780, 168.880260, 97.245020, 77.342720
1922, 169.338090, 81.378470, 142.202540, 98.494070, 69.559120
1923, 169.812880, 82.438950, 143.215760, 119.079320, 69.855830
1924, 170.117740, 81.937690, 143.188980, 97.800580, 68.784760
1925, 170.138780, 81.416050, 143.012240, 96.896450, 68.511960
1926, 170.526840, 82.000760, 143.349020, 98.429200, 74.304800
1927, 170.829990, 81.854580, 143.678870, 98.197510, 81.273550
1928, 170.742080, 81.672320, 143.926730, 96.837770, 68.767840
1929, 170.770880, 82.293670, 143.761220, 98.527260, 74.372360
